Ticker	Name	Member	Action	Value	Date.of.Transaction	Est.Date.of.Report	After.One.Day	One.Week	One.Month	Two.Months	Six.Months
32	OMC	Omnicom Group Inc.	Buchanan, Vernon(R-Fla)	Sold	$1,000 to $15,000	2012-09-18	2012-09-25	2012-09-26	2012-10-02	2012-10-25	2012-11-26	2013-03-25
33	OMC	Omnicom Group Inc.	Buchanan, Vernon(R-Fla)	Sold	$1,000 to $15,000	2013-02-26	2013-03-05	2013-03-06	2013-03-12	2013-04-04	2013-05-06	2013-09-02
34	ORCL	Oracle Corporation	Buchanan, Vernon(R-Fla)	Sold	$1,000 to $15,000	2012-09-18	2012-09-25	2012-09-26	2012-10-02	2012-10-25	2012-11-26	2013-03-25
35	ORCL	Oracle Corporation	Buchanan, Vernon(R-Fla)	Sold	$1,000 to $15,000	2013-02-26	2013-03-05	2013-03-06	2013-03-12	2013-04-04	2013-05-06	2013-09-02
36	PAA	Plains All American Pipeline, L.P.	Buchanan, Vernon(R-Fla)	Sold	$1,000 to $15,000	2012-12-21	2012-12-28	2012-12-31	2013-01-04	2013-01-28	2013-02-26	2013-06-26
37	PAA	Plains All American Pipeline, L.P.	Buchanan, Vernon(R-Fla)	Sold	$15,001 to $50,000	2012-12-21	2012-12-28	2012-12-31	2013-01-04	2013-01-28	2013-02-26	2013-06-26
38	PAA	Plains All American Pipeline, L.P.	Buchanan, Vernon(R-Fla)	Sold	$1,000 to $15,000	2012-09-19	2012-09-26	2012-09-27	2012-10-03	2012-10-26	2012-11-26	2013-03-25
39	PAA	Plains All American Pipeline, L.P.	Buchanan, Vernon(R-Fla)	Sold	$15,001 to $50,000	2012-09-19	2012-09-26	2012-09-27	2012-10-03	2012-10-26	2012-11-26	2013-03-25
40	PAA	Plains All American Pipeline, L.P.	Buchanan, Vernon(R-Fla)	Sold	$1,000 to $15,000	2012-08-15	2012-08-22	2012-08-23	2012-08-29	2012-09-21	2012-10-22	2013-02-18
41	PG	Procter & Gamble Company (The)	Buchanan, Vernon(R-Fla)	Sold	$1,000 to $15,000	2013-02-26	2013-03-05	2013-03-06	2013-03-12	2013-04-04	2013-05-06	2013-09-02
42	PG	Procter & Gamble Company (The)	Buchanan, Vernon(R-Fla)	Sold	$1,000 to $15,000	2012-09-18	2012-09-25	2012-09-26	2012-10-02	2012-10-25	2012-11-26	2013-03-25
43	SYK	Stryker Corporation	Buchanan, Vernon(R-Fla)	Sold	$1,000 to $15,000	2013-02-26	2013-03-05	2013-03-06	2013-03-12	2013-04-04	2013-05-06	2013-09-02
44	SYK	Stryker Corporation	Buchanan, Vernon(R-Fla)	Sold	$1,000 to $15,000	2012-09-18	2012-09-25	2012-09-26	2012-10-02	2012-10-25	2012-11-26	2013-03-25
45	SYY	Sysco Corporation	Buchanan, Vernon(R-Fla)	Sold	$1,000 to $15,000	2012-09-18	2012-09-25	2012-09-26	2012-10-02	2012-10-25	2012-11-26	2013-03-25
46	SYY	Sysco Corporation	Buchanan, Vernon(R-Fla)	Sold	$1,000 to $15,000	2013-02-26	2013-03-05	2013-03-06	2013-03-12	2013-04-04	2013-05-06	2013-09-02
47	TSS	Total System Services, Inc.	Buchanan, Vernon(R-Fla)	Sold	$1,000 to $15,000	2012-09-18	2012-09-25	2012-09-26	2012-10-02	2012-10-25	2012-11-26	2013-03-25
48	TSS	Total System Services, Inc.	Buchanan, Vernon(R-Fla)	Sold	$1,000 to $15,000	2013-02-26	2013-03-05	2013-03-06	2013-03-12	2013-04-04	2013-05-06	2013-09-02
49	UTX	United Technologies Corporation	Buchanan, Vernon(R-Fla)	Sold	$1,000 to $15,000	2013-02-26	2013-03-05	2013-03-06	2013-03-12	2013-04-04	2013-05-06	2013-09-02
50	UTX	United Technologies Corporation	Buchanan, Vernon(R-Fla)	Sold	$1,000 to $15,000	2012-09-18	2012-09-25	2012-09-26	2012-10-02	2012-10-25	2012-11-26	2013-03-25
51	VAR	Varian Medical Systems, Inc.	Buchanan, Vernon(R-Fla)	Sold	$1,000 to $15,000	2012-09-18	2012-09-25	2012-09-26	2012-10-02	2012-10-25	2012-11-26	2013-03-25
52	VAR	Varian Medical Systems, Inc.	Buchanan, Vernon(R-Fla)	Sold	$1,000 to $15,000	2013-02-26	2013-03-05	2013-03-06	2013-03-12	2013-04-04	2013-05-06	2013-09-02
53	WMT	Wal-Mart Stores, Inc.	Buchanan, Vernon(R-Fla)	Sold	$1,000 to $15,000	2013-02-26	2013-03-05	2013-03-06	2013-03-12	2013-04-04	2013-05-06	2013-09-02
54	WMT	Wal-Mart Stores, Inc.	Buchanan, Vernon(R-Fla)	Sold	$1,000 to $15,000	2012-09-18	2012-09-25	2012-09-26	2012-10-02	2012-10-25	2012-11-26	2013-03-25
