Ticker	Name	Member	Action	Value	Date.of.Transaction	Est.Date.of.Report	After.One.Day	One.Week	One.Month	Two.Months	Six.Months
33	MAS	Masco Corporation	Clawson, Curt (R-FL)	Purchased	$15,001 to $50,000	2014-08-06	2014-08-13	2014-08-14	2014-08-20	2014-09-12	2014-10-13	2015-02-09
34	MAS	Masco Corporation	Clawson, Curt (R-FL)	Sold	$15,001 to $50,000	2014-08-19	2014-08-26	2014-08-27	2014-09-02	2014-09-25	2014-10-27	2015-02-23
35	MMM	3M Company	Clawson, Curt (R-FL)	Sold	$15,001 to $50,000	2014-08-19	2014-08-26	2014-08-27	2014-09-02	2014-09-25	2014-10-27	2015-02-23
36	MMM	3M Company	Clawson, Curt (R-FL)	Sold	$1,000 to $15,000	2014-08-07	2014-08-14	2014-08-15	2014-08-21	2014-09-15	2014-10-13	2015-02-10
37	NGLS	Targa Resources Partners LP	Clawson, Curt (R-FL)	Sold	$15,001 to $50,000	2014-08-19	2014-08-26	2014-08-27	2014-09-02	2014-09-25	2014-10-27	2015-02-23
38	NOC	Northrop Grumman Corporation	Clawson, Curt (R-FL)	Sold	$1,000 to $15,000	2014-08-07	2014-08-14	2014-08-15	2014-08-21	2014-09-15	2014-10-13	2015-02-10
39	NOC	Northrop Grumman Corporation	Clawson, Curt (R-FL)	Sold	$15,001 to $50,000	2014-08-19	2014-08-26	2014-08-27	2014-09-02	2014-09-25	2014-10-27	2015-02-23
40	OZM	Och-Ziff Capital Management Group LLC	Clawson, Curt (R-FL)	Sold	$15,001 to $50,000	2014-08-19	2014-08-26	2014-08-27	2014-09-02	2014-09-25	2014-10-27	2015-02-23
41	PG	Procter & Gamble Company (The)	Clawson, Curt (R-FL)	Sold	$1,000 to $15,000	2014-08-07	2014-08-14	2014-08-15	2014-08-21	2014-09-15	2014-10-13	2015-02-10
42	PG	Procter & Gamble Company (The)	Clawson, Curt (R-FL)	Sold	$15,001 to $50,000	2014-08-19	2014-08-26	2014-08-27	2014-09-02	2014-09-25	2014-10-27	2015-02-23
43	RAI	Reynolds American Inc	Clawson, Curt (R-FL)	Sold	$15,001 to $50,000	2014-08-19	2014-08-26	2014-08-27	2014-09-02	2014-09-25	2014-10-27	2015-02-23
44	RIG	Transocean Ltd.	Clawson, Curt (R-FL)	Sold	$1,000 to $15,000	2014-08-19	2014-08-26	2014-08-27	2014-09-02	2014-09-25	2014-10-27	2015-02-23
45	RIG	Transocean Ltd.	Clawson, Curt (R-FL)	Sold	$15,001 to $50,000	2014-08-19	2014-08-26	2014-08-27	2014-09-02	2014-09-25	2014-10-27	2015-02-23
46	RTN	Raytheon Company	Clawson, Curt (R-FL)	Sold	$15,001 to $50,000	2014-08-19	2014-08-26	2014-08-27	2014-09-02	2014-09-25	2014-10-27	2015-02-23
47	RTN	Raytheon Company	Clawson, Curt (R-FL)	Sold	$1,000 to $15,000	2014-08-07	2014-08-14	2014-08-15	2014-08-21	2014-09-15	2014-10-13	2015-02-10
48	SSL	Sasol Ltd.	Clawson, Curt (R-FL)	Sold	$1,000 to $15,000	2014-08-19	2014-08-26	2014-08-27	2014-09-02	2014-09-25	2014-10-27	2015-02-23
49	TD	Toronto Dominion Bank (The)	Clawson, Curt (R-FL)	Sold	$15,001 to $50,000	2014-08-19	2014-08-26	2014-08-27	2014-09-02	2014-09-25	2014-10-27	2015-02-23
50	TM	Toyota Motor Corp Ltd Ord	Clawson, Curt (R-FL)	Sold	$15,001 to $50,000	2014-08-19	2014-08-26	2014-08-27	2014-09-02	2014-09-25	2014-10-27	2015-02-23
51	UTX	United Technologies Corporation	Clawson, Curt (R-FL)	Sold	$1,000 to $15,000	2014-08-07	2014-08-14	2014-08-15	2014-08-21	2014-09-15	2014-10-13	2015-02-10
52	VZ	Verizon Communications Inc.	Clawson, Curt (R-FL)	Sold	$15,001 to $50,000	2014-08-06	2014-08-13	2014-08-14	2014-08-20	2014-09-12	2014-10-13	2015-02-09
53	WBK	Westpac Banking Corporation	Clawson, Curt (R-FL)	Sold	$1,000 to $15,000	2014-08-19	2014-08-26	2014-08-27	2014-09-02	2014-09-25	2014-10-27	2015-02-23
54	WBK	Westpac Banking Corporation	Clawson, Curt (R-FL)	Sold	$15,001 to $50,000	2014-08-19	2014-08-26	2014-08-27	2014-09-02	2014-09-25	2014-10-27	2015-02-23
55	WDR	Waddell & Reed Financial, Inc.	Clawson, Curt (R-FL)	Sold	$15,001 to $50,000	2014-08-19	2014-08-26	2014-08-27	2014-09-02	2014-09-25	2014-10-27	2015-02-23
56	WDR	Waddell & Reed Financial, Inc.	Clawson, Curt (R-FL)	Purchased	$15,001 to $50,000	2014-08-06	2014-08-13	2014-08-14	2014-08-20	2014-09-12	2014-10-13	2015-02-09
57	WMT	Wal-Mart Stores, Inc.	Clawson, Curt (R-FL)	Sold	$1,000 to $15,000	2014-08-07	2014-08-14	2014-08-15	2014-08-21	2014-09-15	2014-10-13	2015-02-10
58	WMT	Wal-Mart Stores, Inc.	Clawson, Curt (R-FL)	Sold	$15,001 to $50,000	2014-08-19	2014-08-26	2014-08-27	2014-09-02	2014-09-25	2014-10-27	2015-02-23
59	XOM	Exxon Mobil Corporation	Clawson, Curt (R-FL)	Sold	$15,001 to $50,000	2014-08-19	2014-08-26	2014-08-27	2014-09-02	2014-09-25	2014-10-27	2015-02-23
60	XOM	Exxon Mobil Corporation	Clawson, Curt (R-FL)	Sold	$1,000 to $15,000	2014-08-07	2014-08-14	2014-08-15	2014-08-21	2014-09-15	2014-10-13	2015-02-10
61	XOM	Exxon Mobil Corporation	Clawson, Curt (R-FL)	Purchased	$15,001 to $50,000	2014-08-06	2014-08-13	2014-08-14	2014-08-20	2014-09-12	2014-10-13	2015-02-09
