Ticker	Name	Member	Action	Value	Date.of.Transaction	Est.Date.of.Report	After.One.Day	One.Week	One.Month	Two.Months	Six.Months
42	VOD	Vodafone Group Plc	Schrader, Kurt (D-Ore)	Sold	$1,000 to $15,000	2013-03-12	2013-03-19	2013-03-20	2013-03-26	2013-04-18	2013-05-20	2013-09-16
43	VOD	Vodafone Group Plc	Schrader, Kurt (D-Ore)	Purchased	$1,000 to $15,000	2012-08-23	2012-08-30	2012-08-31	2012-09-06	2012-10-01	2012-10-29	2013-02-26
44	VOD	Vodafone Group Plc	Schrader, Kurt (D-Ore)	Purchased	$15,001 to $50,000	2014-05-23	2014-05-30	2014-06-02	2014-06-06	2014-06-30	2014-07-29	2014-11-26
45	VOD	Vodafone Group Plc	Schrader, Kurt (D-Ore)	Purchased	$1,000 to $15,000	2014-06-19	2014-06-26	2014-06-27	2014-07-03	2014-07-28	2014-08-25	2014-12-23
46	VOD	Vodafone Group Plc	Schrader, Kurt (D-Ore)	Purchased	$1,000 to $15,000	2014-07-31	2014-08-07	2014-08-08	2014-08-14	2014-09-08	2014-10-06	2015-02-03
47	VOD	Vodafone Group Plc	Schrader, Kurt (D-Ore)	Sold	$15,001 to $50,000	2013-08-30	2013-09-06	2013-09-09	2013-09-13	2013-10-07	2013-11-05	2014-03-05
48	VOD	Vodafone Group Plc	Schrader, Kurt (D-Ore)	Sold	$1,000 to $15,000	2013-09-06	2013-09-13	2013-09-16	2013-09-20	2013-10-14	2013-11-12	2014-03-12
49	VOD	Vodafone Group Plc	Schrader, Kurt (D-Ore)	Sold	$1,000 to $15,000	2013-09-12	2013-09-19	2013-09-20	2013-09-26	2013-10-21	2013-11-18	2014-03-18
50	WFM	Whole Foods Market, Inc.	Schrader, Kurt (D-Ore)	Purchased	$1,000 to $15,000	2014-06-23	2014-06-30	2014-07-01	2014-07-07	2014-07-30	2014-08-29	2014-12-29
51	WFM	Whole Foods Market, Inc.	Schrader, Kurt (D-Ore)	Purchased	$1,000 to $15,000	2014-07-24	2014-07-31	2014-08-01	2014-08-07	2014-09-01	2014-09-29	2015-01-27
52	WFM	Whole Foods Market, Inc.	Schrader, Kurt (D-Ore)	Sold	$1,000 to $15,000	2014-07-31	2014-08-07	2014-08-08	2014-08-14	2014-09-08	2014-10-06	2015-02-03
53	WFM	Whole Foods Market, Inc.	Schrader, Kurt (D-Ore)	Purchased	$1,000 to $15,000	2014-06-13	2014-06-20	2014-06-23	2014-06-27	2014-07-21	2014-08-19	2014-12-17
54	ABX	Barrick Gold Corporation	Schrader, Kurt (D-Ore)	Sold	$1,000 to $15,000	2013-02-19	2013-02-26	2013-02-27	2013-03-05	2013-03-28	2013-04-29	2013-08-26
