Ticker	Name	Member	Action	Value	Date.of.Transaction	Est.Date.of.Report	After.One.Day	One.Week	One.Month	Two.Months	Six.Months
32	BLDP	Ballard Power Systems, Inc.	Scott, Austin (R-Ga)	Purchased	$1,000 to $15,000	2013-05-30	2013-06-06	2013-06-07	2013-06-13	2013-07-08	2013-08-05	2013-12-03
33	BLDP	Ballard Power Systems, Inc.	Scott, Austin (R-Ga)	Sold	$1,000 to $15,000	2013-05-21	2013-05-28	2013-05-29	2013-06-04	2013-06-27	2013-07-29	2013-11-25
34	BLDP	Ballard Power Systems, Inc.	Scott, Austin (R-Ga)	Sold	$1,000 to $15,000	2013-05-22	2013-05-29	2013-05-30	2013-06-05	2013-06-28	2013-07-29	2013-11-25
35	BLDP	Ballard Power Systems, Inc.	Scott, Austin (R-Ga)	Sold	$1,000 to $15,000	2013-05-31	2013-06-07	2013-06-10	2013-06-14	2013-07-08	2013-08-06	2013-12-04
36	BLDP	Ballard Power Systems, Inc.	Scott, Austin (R-Ga)	Purchased	$1,000 to $15,000	2013-07-24	2013-07-31	2013-08-01	2013-08-07	2013-08-30	2013-09-30	2014-01-27
37	BLDP	Ballard Power Systems, Inc.	Scott, Austin (R-Ga)	Purchased	$15,001 to $50,000	2013-12-18	2013-12-25	2013-12-26	2014-01-01	2014-01-24	2014-02-24	2014-06-23
38	BLDP	Ballard Power Systems, Inc.	Scott, Austin (R-Ga)	Sold	$1,000 to $15,000	2014-01-10	2014-01-17	2014-01-20	2014-01-24	2014-02-17	2014-03-18	2014-07-16
39	BLDP	Ballard Power Systems, Inc.	Scott, Austin (R-Ga)	Sold	$15,001 to $50,000	2014-03-04	2014-03-11	2014-03-12	2014-03-18	2014-04-10	2014-05-12	2014-09-08
40	BLDP	Ballard Power Systems, Inc.	Scott, Austin (R-Ga)	Purchased	$1,000 to $15,000	2013-08-08	2013-08-15	2013-08-16	2013-08-22	2013-09-16	2013-10-14	2014-02-11
41	BLDP	Ballard Power Systems, Inc.	Scott, Austin (R-Ga)	Purchased	$1,000 to $15,000	2013-07-17	2013-07-24	2013-07-25	2013-07-31	2013-08-23	2013-09-23	2014-01-20
42	BLDP	Ballard Power Systems, Inc.	Scott, Austin (R-Ga)	Purchased	$1,000 to $15,000	2013-04-12	2013-04-19	2013-04-22	2013-04-26	2013-05-20	2013-06-18	2013-10-16
43	BLDP	Ballard Power Systems, Inc.	Scott, Austin (R-Ga)	Purchased	$15,001 to $50,000	2014-01-07	2014-01-14	2014-01-15	2014-01-21	2014-02-13	2014-03-17	2014-07-14
44	BLDP	Ballard Power Systems, Inc.	Scott, Austin (R-Ga)	Sold	$1,000 to $15,000	2013-07-26	2013-08-02	2013-08-05	2013-08-09	2013-09-02	2013-10-01	2014-01-29
45	BLDP	Ballard Power Systems, Inc.	Scott, Austin (R-Ga)	Sold	$15,001 to $50,000	2014-01-31	2014-02-07	2014-02-10	2014-02-14	2014-03-10	2014-04-08	2014-08-06
46	BLDP	Ballard Power Systems, Inc.	Scott, Austin (R-Ga)	Sold	$1,000 to $15,000	2013-05-03	2013-05-10	2013-05-13	2013-05-17	2013-06-10	2013-07-09	2013-11-06
47	BLDP	Ballard Power Systems, Inc.	Scott, Austin (R-Ga)	Purchased	$1,000 to $15,000	2013-04-02	2013-04-09	2013-04-10	2013-04-16	2013-05-09	2013-06-10	2013-10-07
48	BLDP	Ballard Power Systems, Inc.	Scott, Austin (R-Ga)	Purchased	$1,000 to $15,000	2013-06-20	2013-06-27	2013-06-28	2013-07-04	2013-07-29	2013-08-26	2013-12-24
49	BLDP	Ballard Power Systems, Inc.	Scott, Austin (R-Ga)	Sold	$1,000 to $15,000	2013-07-17	2013-07-24	2013-07-25	2013-07-31	2013-08-23	2013-09-23	2014-01-20
50	BLDP	Ballard Power Systems, Inc.	Scott, Austin (R-Ga)	Purchased	$1,000 to $15,000	2013-05-17	2013-05-24	2013-05-27	2013-05-31	2013-06-24	2013-07-23	2013-11-20
51	BLDP	Ballard Power Systems, Inc.	Scott, Austin (R-Ga)	Sold	$1,000 to $15,000	2013-04-26	2013-05-03	2013-05-06	2013-05-10	2013-06-03	2013-07-02	2013-10-30
52	BLDP	Ballard Power Systems, Inc.	Scott, Austin (R-Ga)	Sold	$50,001 to $100,000	2013-12-04	2013-12-11	2013-12-12	2013-12-18	2014-01-10	2014-02-10	2014-06-09
