Ticker	Name	Member	Action	Value	Date.of.Transaction	Est.Date.of.Report	After.One.Day	One.Week	One.Month	Two.Months	Six.Months
33	COST	Costco Wholesale Corporation	Camp, Dave (R-Mich)	Purchased	$1,000 to $15,000	2013-01-24	2013-01-31	2013-02-01	2013-02-07	2013-03-04	2013-04-01	2013-07-30
34	COST	Costco Wholesale Corporation	Camp, Dave (R-Mich)	Purchased	$1,000 to $15,000	2013-02-01	2013-02-08	2013-02-11	2013-02-15	2013-03-11	2013-04-09	2013-08-07
35	CSCO	Cisco Systems, Inc.	Camp, Dave (R-Mich)	Purchased	$15,001 to $50,000	2013-05-07	2013-05-14	2013-05-15	2013-05-21	2013-06-13	2013-07-15	2013-11-11
36	CSCO	Cisco Systems, Inc.	Camp, Dave (R-Mich)	Sold	$1,000 to $15,000	2014-03-06	2014-03-13	2014-03-14	2014-03-20	2014-04-14	2014-05-12	2014-09-09
37	DISH	DISH Network Corporation	Camp, Dave (R-Mich)	Purchased	$15,001 to $50,000	2013-12-19	2013-12-26	2013-12-27	2014-01-02	2014-01-27	2014-02-24	2014-06-24
38	DISH	DISH Network Corporation	Camp, Dave (R-Mich)	Purchased	$1,000 to $15,000	2013-12-11	2013-12-18	2013-12-19	2013-12-25	2014-01-17	2014-02-17	2014-06-16
39	EBAY	eBay Inc.	Camp, Dave (R-Mich)	Sold	$1,000 to $15,000	2014-01-17	2014-01-24	2014-01-27	2014-01-31	2014-02-24	2014-03-25	2014-07-23
40	EBAY	eBay Inc.	Camp, Dave (R-Mich)	Sold	$1,000 to $15,000	2014-01-21	2014-01-28	2014-01-29	2014-02-04	2014-02-27	2014-03-31	2014-07-28
41	EBAY	eBay Inc.	Camp, Dave (R-Mich)	Purchased	$15,001 to $50,000	2014-03-06	2014-03-13	2014-03-14	2014-03-20	2014-04-14	2014-05-12	2014-09-09
42	EBAY	eBay Inc.	Camp, Dave (R-Mich)	Purchased	$1,000 to $15,000	2013-09-05	2013-09-12	2013-09-13	2013-09-19	2013-10-14	2013-11-11	2014-03-11
43	ESRX	Express Scripts Holding Company	Camp, Dave (R-Mich)	Purchased	$15,001 to $50,000	2012-12-14	2012-12-21	2012-12-24	2012-12-28	2013-01-21	2013-02-19	2013-06-19
44	ESRX	Express Scripts Holding Company	Camp, Dave (R-Mich)	Purchased	$15,001 to $50,000	2013-04-23	2013-04-30	2013-05-01	2013-05-07	2013-05-30	2013-07-01	2013-10-28
45	ESRX	Express Scripts Holding Company	Camp, Dave (R-Mich)	Sold	$15,001 to $50,000	2012-10-11	2012-10-18	2012-10-19	2012-10-25	2012-11-19	2012-12-17	2013-04-16
46	ESRX	Express Scripts Holding Company	Camp, Dave (R-Mich)	Purchased	$1,000 to $15,000	2012-12-14	2012-12-21	2012-12-24	2012-12-28	2013-01-21	2013-02-19	2013-06-19
47	ESRX	Express Scripts Holding Company	Camp, Dave (R-Mich)	Sold	$1,000 to $15,000	2013-09-10	2013-09-17	2013-09-18	2013-09-24	2013-10-17	2013-11-18	2014-03-17
48	GILD	Gilead Sciences, Inc.	Camp, Dave (R-Mich)	Purchased	$1,000 to $15,000	2013-11-08	2013-11-15	2013-11-18	2013-11-22	2013-12-16	2014-01-14	2014-05-14
49	GILD	Gilead Sciences, Inc.	Camp, Dave (R-Mich)	Purchased	$1,000 to $15,000	2014-06-30	2014-07-07	2014-07-08	2014-07-14	2014-08-06	2014-09-05	2015-01-05
50	GILD	Gilead Sciences, Inc.	Camp, Dave (R-Mich)	Purchased	$1,000 to $15,000	2014-06-25	2014-07-02	2014-07-03	2014-07-09	2014-08-01	2014-09-01	2014-12-29
51	GILD	Gilead Sciences, Inc.	Camp, Dave (R-Mich)	Purchased	$1,000 to $15,000	2014-09-30	2014-10-07	2014-10-08	2014-10-14	2014-11-06	2014-12-08	2015-04-06
52	INTC	Intel Corporation	Camp, Dave (R-Mich)	Purchased	$15,001 to $50,000	2014-09-09	2014-09-16	2014-09-17	2014-09-23	2014-10-16	2014-11-17	2015-03-16
53	MDLZ	Mondelez International, Inc.	Camp, Dave (R-Mich)	Purchased	$1,000 to $15,000	2013-01-22	2013-01-29	2013-01-30	2013-02-05	2013-02-28	2013-04-01	2013-07-29
54	MDLZ	Mondelez International, Inc.	Camp, Dave (R-Mich)	Purchased	$1,000 to $15,000	2012-12-04	2012-12-11	2012-12-12	2012-12-18	2013-01-10	2013-02-11	2013-06-10
55	MDLZ	Mondelez International, Inc.	Camp, Dave (R-Mich)	Purchased	$1,000 to $15,000	2012-10-16	2012-10-23	2012-10-24	2012-10-30	2012-11-22	2012-12-24	2013-04-22
56	MSFT	Microsoft Corporation	Camp, Dave (R-Mich)	Purchased	$1,000 to $15,000	2013-11-11	2013-11-18	2013-11-19	2013-11-25	2013-12-18	2014-01-17	2014-05-19
57	MSFT	Microsoft Corporation	Camp, Dave (R-Mich)	Sold	$1,000 to $15,000	2013-09-06	2013-09-13	2013-09-16	2013-09-20	2013-10-14	2013-11-12	2014-03-12
58	MSFT	Microsoft Corporation	Camp, Dave (R-Mich)	Sold	$1,000 to $15,000	2012-12-05	2012-12-12	2012-12-13	2012-12-19	2013-01-11	2013-02-11	2013-06-10
59	MSFT	Microsoft Corporation	Camp, Dave (R-Mich)	Sold	$1,000 to $15,000	2014-03-13	2014-03-20	2014-03-21	2014-03-27	2014-04-21	2014-05-19	2014-09-16
60	MSFT	Microsoft Corporation	Camp, Dave (R-Mich)	Purchased	$50,001 to $100,000	2013-04-18	2013-04-25	2013-04-26	2013-05-02	2013-05-27	2013-06-24	2013-10-22
61	PNRA	Panera Bread Company	Camp, Dave (R-Mich)	Purchased	$15,001 to $50,000	2013-03-01	2013-03-08	2013-03-11	2013-03-15	2013-04-08	2013-05-07	2013-09-04
62	SBUX	Starbucks Corporation	Camp, Dave (R-Mich)	Sold	$1,000 to $15,000	2014-01-21	2014-01-28	2014-01-29	2014-02-04	2014-02-27	2014-03-31	2014-07-28
63	SBUX	Starbucks Corporation	Camp, Dave (R-Mich)	Purchased	$1,000 to $15,000	2013-09-05	2013-09-12	2013-09-13	2013-09-19	2013-10-14	2013-11-11	2014-03-11
64	SBUX	Starbucks Corporation	Camp, Dave (R-Mich)	Purchased	$1,000 to $15,000	2013-05-17	2013-05-24	2013-05-27	2013-05-31	2013-06-24	2013-07-23	2013-11-20
65	SBUX	Starbucks Corporation	Camp, Dave (R-Mich)	Sold	$1,000 to $15,000	2013-07-12	2013-07-19	2013-07-22	2013-07-26	2013-08-19	2013-09-17	2014-01-15
66	SBUX	Starbucks Corporation	Camp, Dave (R-Mich)	Purchased	$1,000 to $15,000	2013-07-12	2013-07-19	2013-07-22	2013-07-26	2013-08-19	2013-09-17	2014-01-15
67	SIAL	Sigma-Aldrich Corporation	Camp, Dave (R-Mich)	Sold	$15,001 to $50,000	2013-09-13	2013-09-20	2013-09-23	2013-09-27	2013-10-21	2013-11-19	2014-03-19
68	TSCO	Tractor Supply Company	Camp, Dave (R-Mich)	Purchased	$15,001 to $50,000	2014-01-03	2014-01-10	2014-01-13	2014-01-17	2014-02-10	2014-03-11	2014-07-09
69	UHAL	Amerco	Camp, Dave (R-Mich)	Purchased	$1,000 to $15,000	2013-11-11	2013-11-18	2013-11-19	2013-11-25	2013-12-18	2014-01-17	2014-05-19
70	UHAL	Amerco	Camp, Dave (R-Mich)	Purchased	$1,000 to $15,000	2014-06-30	2014-07-07	2014-07-08	2014-07-14	2014-08-06	2014-09-05	2015-01-05
71	UHAL	Amerco	Camp, Dave (R-Mich)	Purchased	$1,000 to $15,000	2014-03-19	2014-03-26	2014-03-27	2014-04-02	2014-04-25	2014-05-26	2014-09-22
72	VOD	Vodafone Group Plc	Camp, Dave (R-Mich)	Sold	$1,000 to $15,000	2014-07-08	2014-07-15	2014-07-16	2014-07-22	2014-08-14	2014-09-15	2015-01-12
73	VOD	Vodafone Group Plc	Camp, Dave (R-Mich)	Purchased	$1,000 to $15,000	2013-09-05	2013-09-12	2013-09-13	2013-09-19	2013-10-14	2013-11-11	2014-03-11
74	VOD	Vodafone Group Plc	Camp, Dave (R-Mich)	Purchased	$50,001 to $100,000	2013-11-05	2013-11-12	2013-11-13	2013-11-19	2013-12-12	2014-01-13	2014-05-12
75	VOD	Vodafone Group Plc	Camp, Dave (R-Mich)	Sold	$50,001 to $100,000	2014-03-26	2014-04-02	2014-04-03	2014-04-09	2014-05-02	2014-06-02	2014-09-29
76	WFM	Whole Foods Market, Inc.	Camp, Dave (R-Mich)	Sold	$1,000 to $15,000	2013-07-26	2013-08-02	2013-08-05	2013-08-09	2013-09-02	2013-10-01	2014-01-29
77	WFM	Whole Foods Market, Inc.	Camp, Dave (R-Mich)	Purchased	$1,000 to $15,000	2013-05-17	2013-05-24	2013-05-27	2013-05-31	2013-06-24	2013-07-23	2013-11-20
78	WFM	Whole Foods Market, Inc.	Camp, Dave (R-Mich)	Sold	$1,000 to $15,000	2013-11-08	2013-11-15	2013-11-18	2013-11-22	2013-12-16	2014-01-14	2014-05-14
