Ticker	Name	Member	Action	Value	Date.of.Transaction	Est.Date.of.Report	After.One.Day	One.Week	One.Month	Two.Months	Six.Months
33	NVS	Novartis AG	Owens, Bill (D-NY)	Purchased	$15,001 to $50,000	2014-07-15	2014-07-22	2014-07-23	2014-07-29	2014-08-21	2014-09-22	2015-01-19
34	NVS	Novartis AG	Owens, Bill (D-NY)	Sold	$1,000 to $15,000	2014-09-08	2014-09-15	2014-09-16	2014-09-22	2014-10-15	2014-11-14	2015-03-16
35	SCCO	Southern Copper Corporation	Owens, Bill (D-NY)	Sold	$1,000 to $15,000	2014-05-12	2014-05-19	2014-05-20	2014-05-26	2014-06-18	2014-07-18	2014-11-17
36	SCCO	Southern Copper Corporation	Owens, Bill (D-NY)	Sold	$1,000 to $15,000	2013-05-28	2013-06-04	2013-06-05	2013-06-11	2013-07-04	2013-08-05	2013-12-02
37	SCCO	Southern Copper Corporation	Owens, Bill (D-NY)	Sold	$1,000 to $15,000	2014-09-08	2014-09-15	2014-09-16	2014-09-22	2014-10-15	2014-11-14	2015-03-16
38	SYY	Sysco Corporation	Owens, Bill (D-NY)	Sold	$1,000 to $15,000	2014-09-08	2014-09-15	2014-09-16	2014-09-22	2014-10-15	2014-11-14	2015-03-16
39	SYY	Sysco Corporation	Owens, Bill (D-NY)	Sold	$1,000 to $15,000	2013-05-28	2013-06-04	2013-06-05	2013-06-11	2013-07-04	2013-08-05	2013-12-02
40	SYY	Sysco Corporation	Owens, Bill (D-NY)	Purchased	$15,001 to $50,000	2013-01-14	2013-01-21	2013-01-22	2013-01-28	2013-02-20	2013-03-22	2013-07-22
41	SYY	Sysco Corporation	Owens, Bill (D-NY)	Sold	$1,000 to $15,000	2014-05-12	2014-05-19	2014-05-20	2014-05-26	2014-06-18	2014-07-18	2014-11-17
42	T	AT&T Inc.	Owens, Bill (D-NY)	Sold	$1,000 to $15,000	2013-05-28	2013-06-04	2013-06-05	2013-06-11	2013-07-04	2013-08-05	2013-12-02
43	T	AT&T Inc.	Owens, Bill (D-NY)	Sold	$1,000 to $15,000	2014-09-08	2014-09-15	2014-09-16	2014-09-22	2014-10-15	2014-11-14	2015-03-16
44	T	AT&T Inc.	Owens, Bill (D-NY)	Purchased	$15,001 to $50,000	2013-01-14	2013-01-21	2013-01-22	2013-01-28	2013-02-20	2013-03-22	2013-07-22
45	T	AT&T Inc.	Owens, Bill (D-NY)	Sold	$1,000 to $15,000	2014-05-12	2014-05-19	2014-05-20	2014-05-26	2014-06-18	2014-07-18	2014-11-17
46	TWC	Time Warner Cable Inc	Owens, Bill (D-NY)	Sold	$1,000 to $15,000	2014-09-08	2014-09-15	2014-09-16	2014-09-22	2014-10-15	2014-11-14	2015-03-16
47	TWX	Time Warner Inc.	Owens, Bill (D-NY)	Purchased	$15,001 to $50,000	2014-07-23	2014-07-30	2014-07-31	2014-08-06	2014-08-29	2014-09-29	2015-01-26
48	XON	Intrexon Corporation	Owens, Bill (D-NY)	Sold	$1,000 to $15,000	2014-09-08	2014-09-15	2014-09-16	2014-09-22	2014-10-15	2014-11-14	2015-03-16
49	XON	Intrexon Corporation	Owens, Bill (D-NY)	Purchased	$1,000 to $15,000	2014-01-15	2014-01-22	2014-01-23	2014-01-29	2014-02-21	2014-03-24	2014-07-21
50	XON	Intrexon Corporation	Owens, Bill (D-NY)	Sold	$1,000 to $15,000	2014-05-12	2014-05-19	2014-05-20	2014-05-26	2014-06-18	2014-07-18	2014-11-17
