Ticker	Name	Member	Action	Value	Date.of.Transaction	Est.Date.of.Report	After.One.Day	One.Week	One.Month	Two.Months	Six.Months
32	MMM	3M Company	Whitfield, Ed (R-Ky)	Sold	$15,001 to $50,000	2013-07-29	2013-08-05	2013-08-06	2013-08-12	2013-09-04	2013-10-04	2014-02-03
33	MTB	M&T Bank Corporation	Whitfield, Ed (R-Ky)	Purchased	$1,000 to $15,000	2013-12-23	2013-12-30	2013-12-31	2014-01-06	2014-01-29	2014-02-28	2014-06-30
34	PG	Procter & Gamble Company (The)	Whitfield, Ed (R-Ky)	Purchased	$1,000 to $15,000	2013-10-03	2013-10-10	2013-10-11	2013-10-17	2013-11-11	2013-12-09	2014-04-08
35	PM	Philip Morris International Inc	Whitfield, Ed (R-Ky)	Purchased	$1,000 to $15,000	2014-07-30	2014-08-06	2014-08-07	2014-08-13	2014-09-05	2014-10-06	2015-02-02
36	PM	Philip Morris International Inc	Whitfield, Ed (R-Ky)	Purchased	$1,000 to $15,000	2014-07-10	2014-07-17	2014-07-18	2014-07-24	2014-08-18	2014-09-15	2015-01-13
37	PM	Philip Morris International Inc	Whitfield, Ed (R-Ky)	Purchased	$1,000 to $15,000	2014-07-31	2014-08-07	2014-08-08	2014-08-14	2014-09-08	2014-10-06	2015-02-03
38	SJT	San Juan Basin Royalty Trust	Whitfield, Ed (R-Ky)	Sold	$15,001 to $50,000	2014-09-18	2014-09-25	2014-09-26	2014-10-02	2014-10-27	2014-11-24	2015-03-24
39	TDW	Tidewater Inc.	Whitfield, Ed (R-Ky)	Sold	$1,000 to $15,000	2013-12-23	2013-12-30	2013-12-31	2014-01-06	2014-01-29	2014-02-28	2014-06-30
40	TMK	Torchmark Corporation	Whitfield, Ed (R-Ky)	Purchased	$1,000 to $15,000	2013-06-03	2013-06-10	2013-06-11	2013-06-17	2013-07-10	2013-08-09	2013-12-09
41	TWC	Time Warner Cable Inc	Whitfield, Ed (R-Ky)	Purchased	$15,001 to $50,000	2013-09-03	2013-09-10	2013-09-11	2013-09-17	2013-10-10	2013-11-11	2014-03-10
42	UL	Unilever PLC	Whitfield, Ed (R-Ky)	Purchased	$1,000 to $15,000	2013-12-17	2013-12-24	2013-12-25	2013-12-31	2014-01-23	2014-02-24	2014-06-23
43	V	Visa Inc.	Whitfield, Ed (R-Ky)	Purchased	$15,001 to $50,000	2014-01-10	2014-01-17	2014-01-20	2014-01-24	2014-02-17	2014-03-18	2014-07-16
44	VZ	Verizon Communications Inc.	Whitfield, Ed (R-Ky)	Sold	$1,000 to $15,000	2014-05-30	2014-06-06	2014-06-09	2014-06-13	2014-07-07	2014-08-05	2014-12-03
45	WAG	Walgreen Co.	Whitfield, Ed (R-Ky)	Purchased	$1,000 to $15,000	2014-01-02	2014-01-09	2014-01-10	2014-01-16	2014-02-10	2014-03-10	2014-07-08
46	WMT	Wal-Mart Stores, Inc.	Whitfield, Ed (R-Ky)	Sold	$1,000 to $15,000	2013-07-29	2013-08-05	2013-08-06	2013-08-12	2013-09-04	2013-10-04	2014-02-03
