Year	Party	State	Member	Ticker	Action	Value	Date.of.Report	After.One.Day	One.Week	One.Month	Two.Months	Six.Months
49	2014	R	Mich	Camp, Dave	GILD	Purchased	8000	2014-06-30	0.05325	0.08061	0.14521	0.25124	NA
50	2014	R	Mich	Camp, Dave	GILD	Purchased	8000	2014-06-30	0.06028	0.07961	0.14088	NA	NA
51	2014	R	Mich	Camp, Dave	GILD	Purchased	8000	2014-06-30	0.02673	NA	NA	NA	NA
52	2014	R	Mich	Camp, Dave	INTC	Purchased	32500	2014-06-30	-0.00205	-0.00463	NA	NA	NA
53	2014	R	Mich	Camp, Dave	MDLZ	Purchased	8000	2014-06-30	0.00072	0.00124	-0.01256	0.07492	0.02772
54	2014	R	Mich	Camp, Dave	MDLZ	Purchased	8000	2014-06-30	-0.00245	-0.02233	0.01412	-0.00268	-0.00965
55	2014	R	Mich	Camp, Dave	MDLZ	Purchased	8000	2014-06-30	0.00609	NA	NA	-0.04248	0.09229
56	2014	R	Mich	Camp, Dave	MSFT	Purchased	8000	2014-06-30	-0.02161	-0.00736	-0.04302	-0.06961	0.02059
57	2014	R	Mich	Camp, Dave	MSFT	Sold	8000	2014-06-30	0.02745	0.01773	0.06817	0.13227	0.10892
58	2014	R	Mich	Camp, Dave	MSFT	Sold	8000	2014-06-30	0.0095	0.00294	-0.04481	-0.04013	0.17704
59	2014	R	Mich	Camp, Dave	MSFT	Sold	8000	2014-06-30	0.0493	0.04237	0.04839	0.04848	0.18333
60	2014	R	Mich	Camp, Dave	MSFT	Purchased	75000	2014-06-30	0.07557	0.11405	NA	0.15758	0.06332
61	2014	R	Mich	Camp, Dave	PNRA	Purchased	32500	2014-06-30	-0.00316	-0.01831	0.08729	0.07411	-0.06505
62	2014	R	Mich	Camp, Dave	SBUX	Sold	8000	2014-06-30	0.00926	0.01043	-0.02596	-0.01362	0.01258
63	2014	R	Mich	Camp, Dave	SBUX	Purchased	8000	2014-06-30	0.02749	0.01711	0.04549	0.05416	-0.08941
64	2014	R	Mich	Camp, Dave	SBUX	Purchased	8000	2014-06-30	NA	0.00647	0.0556	0.03569	0.17742
65	2014	R	Mich	Camp, Dave	SBUX	Sold	8000	2014-06-30	-0.01954	0.04405	0.03022	0.07435	-0.0099
66	2014	R	Mich	Camp, Dave	SBUX	Purchased	8000	2014-06-30	-0.01954	0.04405	0.03022	0.07435	-0.0099
67	2014	R	Mich	Camp, Dave	SIAL	Sold	32500	2014-06-30	-0.00828	-0.00543	-0.06338	-0.05387	-0.00019
68	2014	R	Mich	Camp, Dave	TSCO	Purchased	32500	2014-06-30	-0.03429	-0.03614	-0.12114	-0.07944	-0.26353
69	2014	R	Mich	Camp, Dave	UHAL	Purchased	8000	2014-06-30	-0.01578	-0.02283	-0.0314	0.01811	0.1028
70	2014	R	Mich	Camp, Dave	UHAL	Purchased	8000	2014-06-30	-0.0069	-0.0076	-0.06788	-0.07649	NA
71	2014	R	Mich	Camp, Dave	UHAL	Purchased	8000	2014-06-30	-0.0197	0.00727	0.09392	NA	0.1206
72	2014	R	Mich	Camp, Dave	VOD	Sold	8000	2014-06-30	0.02406	0.01514	0.01023	-0.00695	NA
73	2014	R	Mich	Camp, Dave	VOD	Purchased	8000	2014-06-30	0.0042	-0.0186	0.04646	0.03805	0.00399
74	2014	R	Mich	Camp, Dave	VOD	Purchased	75000	2014-06-30	-0.00191	-0.0012	0.0283	0.0146	-0.0468
